cent.x	cent.y	snr	iter	sum	mean	var	std	skew	kurt	bckg
12.755541401273886	23.894394904458597	7.811265775524029	6.0	7722.0	9.799492385786802	75.40066047897625	8.683355369842712	2.626865367231835	12.039632286616188|s	1.0
13.777251184834123	385.06516587677726	5.208553758776472	9.0	7510.0	8.18082788671024	12.724081320399236	3.5670830268440956	-0.8685036737870856	4.526430280915745|s	2.0
23.52409638554217	589.4414802065404	5.747048932153913	23.0	7393.0	7.6059670781893	14.900190927854275	3.8600765442999023	-0.3737530987508287	4.527080177075346|s	1.0
29.18016194331984	908.610661268556	6.92820323027551	22.0	2964.0	2.85824493731919	18.363090739175597	4.28521770032464	2.45344261392813	15.977536321305147|s	0.0
32.58038461538462	364.7498076923077	9.274231161469054	4.0	14843.0	14.258405379442843	252.55335476243255	15.891927345744838	2.2841963675258	7.822919427941677|s	1.0
41.63062470081378	758.7899114408808	10.583005244258361	6.0	16712.0	16.0537944284342	695.312487992315	26.368778659473687	1.9444234145786639	5.741487974859631|s	0.0
43.47001239157373	275.2794299876084	6.08276253029822	12.0	4035.0	3.8723608445297506	29.435181548820797	5.425419942163076	1.7358948634423204	6.327791058875104|s	0.0
59.01862745098039	610.8328431372549	5.744562646538029	11.0	4080.0	3.9155470249520152	31.114858922378268	5.578069461953505	1.9221249579502073	7.12643225534801|s	0.0
66.29154518950438	63.947521865889215	5.747048932153913	3.0	2157.0	7.463667820069205	15.860654555940023	3.982543729319243	0.5793112890695454	8.827598805643785	1.0
82.53835591274397	648.4866084959816	30.413812651491096	4.0	108875.0	104.48656429942419	37690.28848405397	194.1398683528295	2.101374001666413	6.380331860884933|s	0.0
86.47727021550931	714.1379443728126	20.346989949375807	5.0	54290.0	52.10172744721689	8800.936807771945	93.81330826578895	2.0465954205977854	6.071229754012375|s	0.0
104.25135281385282	568.8685064935065	5.747048932153913	11.0	8782.0	8.43611911623439	21.978848001182296	4.68816040693813	0.6402946132125044	5.735271169173349|s	1.0
113.93000602530628	776.238702550713	6.559132733999383	14.0	9764.0	9.388461538461538	34.94038646627674	5.911039372756431	1.4894735429959622	7.429571249665581|s	1.0
116.05696927545719	15.581250255696927	14.212670403551895	4.0	24443.0	23.502884615384616	1685.811348745095	41.05863305987055	2.167450096121919	6.889627365110416|s	0.0
121.8281033687125	957.8664051684357	6.244997998398398	16.0	4334.0	4.167307692307692	34.92097060783298	5.909396805752087	1.8436708845239334	6.873295668510563|s	0.0
126.54185550519861	410.68901626233003	8.247077404407316	8.0	12414.0	11.902205177372963	117.95011989260271	10.86048433048005	2.403451407111357	9.267642956902563|s	1.0
151.39630666523098	391.18224399698505	9.056042444793684	6.0	13791.0	13.260576923076924	219.08987839638706	14.801684985040962	2.4961832149633487	9.035273464703868|s	1.0
