cent.x	cent.y	snr	iter	sum	mean	var	std	skew	kurt	bckg
22.27824062729723	130.0616270521931	6.0	9.0	4081.0	4.378755364806867	37.39129898627625	6.114842515247326	1.778083884114915	6.302357208781704|s	0.0
22.485207100591715	307.3925049309665	6.002192581838214	7.0	7432.0	7.782198952879581	15.90429494989408	3.9880189254683933	-0.23304735654354233	5.5211836349719405|s	1.0
23.46594778660613	740.0700908059024	6.634888026970371	7.0	8285.0	8.585492227979275	24.65373121492916	4.96525238179583	1.1258382607590496	8.533628446683606|s	1.0
25.801589075386094	933.5888630623784	19.000072495149503	5.0	48101.0	48.44008056394763	5830.127706445117	76.35527294460492	2.0093136097267568	6.028544508374372|s	1.0
41.037771129394166	797.1937920718026	7.483314773547883	9.0	6685.0	6.409395973154362	96.29384637184559	9.812942798765597	1.97446079146156	6.492202981227314|s	0.0
85.82001183506985	216.45656952046832	21.702534414210703	26.0	47317.0	45.45341018251681	9240.871144609475	96.12944993397952	2.496116462102337	8.347694431794169|s	0.0
96.29430257923778	152.46317207750545	8.306623862918075	8.0	7793.0	7.486071085494717	151.2596615680189	12.298766668573679	2.3318030373710648	8.363896734126525|s	0.0
111.67178521894195	448.5279373885476	6.4031242374328485	13.0	5047.0	4.848222862632085	49.18271078105372	7.013038626804627	1.9135522195383479	6.863630285018697|s	0.0
111.97460337575659	954.2867914622445	34.423828956117006	4.0	165711.0	158.8791946308725	82245.39614061757	286.7845814206502	1.9557595556731413	5.676026039063705|s	0.0
114.5414689585101	741.9278666373377	29.444863728670914	3.0	95469.0	91.44540229885058	34457.96154164049	185.62855799052173	2.3366108433687254	7.501098377579653|s	0.0
121.6613712374582	1011.866847826087	5.744562646538029	13.0	4784.0	4.750744786494538	42.262859782713846	6.500989138793715	1.6265840015084547	5.3817639912340995|s	0.0
123.92745404771216	604.2242862729761	6.855654600401044	17.0	5114.0	4.907869481765835	55.995346273054295	7.483003826876898	2.1719286239247064	8.22489003924078|s	0.0
139.5655737704918	569.9125683060109	5.8309518948453	13.0	4026.0	3.860019175455417	31.895933588883388	5.647648500826108	1.8289469700977683	6.601801445335111|s	0.0
150.16844444444445	356.21644444444445	6.244997998398398	3.0	1125.0	3.8927335640138407	26.984981737793156	5.194707088738801	1.9722739807607794	9.746301554870316|s	0.0
