cent.x	cent.y	snr	iter	sum	mean	var	std	skew	kurt	bckg
14.575518680366915	576.5993366402897	36.68787265568828	4.0	101604.0	128.45006321112515	75423.4275664517	274.63326012420947	2.447054268369052	7.993111535854448|s	0.0
14.625789618236748	839.7556989837957	7.745966692414833	8.0	3641.0	4.608860759493671	58.06354622900322	7.619943978075116	2.672518569881965	12.350363159557618|s	0.0
22.67088460645461	177.24529835152077	5.6594533097027915	8.0	8311.0	8.832093517534538	27.403692314649422	5.234853609667554	0.9105973314739519	5.343391659395083|s	1.0
37.901918793900975	78.54385814630804	6.244997998398398	10.0	5837.0	5.628736740597878	61.44021587367778	7.838380947215935	1.5067259525092676	4.433429197166393|s	0.0
47.011553273427474	635.1103979460847	6.4031242374328485	18.0	4674.0	4.511583011583012	47.59310241918938	6.898775428957619	2.1421090754970358	8.034679442811266|s	0.0
52.29983410233812	468.80587381409094	14.525839046333951	4.0	19289.0	18.672797676669894	1482.5013620297623	38.50326430355954	2.6391716413747854	9.379556454883708|s	0.0
57.876400298730395	800.4415982076176	7.211102550927979	13.0	6695.0	6.468599033816425	103.19896466982497	10.158689121625141	2.1266134365483236	7.290530486964964|s	0.0
58.558648240120924	331.24562729432085	13.304344650984458	6.0	26268.0	25.404255319148938	1076.273979938621	32.80661488082276	2.2195476212691574	7.59185258916412|s	1.0
71.800983436853	67.72308488612836	5.8309518948453	10.0	3864.0	3.7333333333333334	32.213152804642164	5.675663203947374	2.0856003610274416	7.923683831288064|s	0.0
76.7360225140713	489.18855534709195	5.480077554195743	14.0	8291.0	8.018375241779497	17.74893598296824	4.212948609106007	0.045142081029792495	4.824174774665443|s	1.0
91.5327743902439	234.14329268292684	4.902903378454601	61.0	7976.0	7.713733075435203	14.849240068082109	3.8534711713054386	-0.457629030609542	3.0354907953911296|s	1.0
113.32789073731773	128.13472992400904	9.433981132056605	7.0	9738.0	9.408695652173913	272.9034059372635	16.519788313936214	2.399029850889439	8.326692936161946|s	0.0
114.4348512173129	637.4226780883679	5.833333333333333	17.0	9186.0	8.85824493731919	27.216372592457454	5.216931338675779	0.9272027382568137	6.144707364166733|s	1.0
124.27422767668219	969.2608971646213	6.4031242374328485	10.0	4726.0	4.557377049180328	39.50949427178936	6.285657823314069	1.6894648969549233	6.3700335608222725|s	0.0
131.56489417526674	773.9768235088333	6.92820323027551	12.0	5717.0	5.5397286821705425	68.67543271002037	8.287064179190383	2.052557077762657	7.445747737789728|s	0.0
150.1880264244426	358.0327828241123	7.280109889280518	14.0	6055.0	5.838958534233366	78.06766995677314	8.83559109266455	2.172949775969721	8.19934753127832|s	0.0
156.694710685126	847.6887942255354	10.72380529476361	6.0	16902.0	16.314671814671815	557.9182772834947	23.620293759466556	1.851549042314965	6.0109729805330145|s	0.0
158.23114609710447	990.219035560938	8.062257748298551	9.0	9083.0	8.767374517374517	177.92554324510846	13.338873387400769	1.9049514929695164	6.016275711611601|s	0.0
158.66462144014818	919.1047696225978	5.916079783099616	13.0	4319.0	4.172946859903382	35.46619198460086	5.955349862485063	1.8012890757205164	6.285692789992648|s	0.0
160.42466108600638	198.9711460108156	12.649354641226017	4.0	17834.0	17.281007751937985	643.7424905450417	25.372080926582306	2.7821605564202776	10.388148688253507|s	1.0
178.46417146513116	225.21209213051824	6.16644143732834	19.0	8495.0	8.19980694980695	21.143613489265665	4.598218512561758	0.8727424937844128	8.282137406170527|s	1.0
180.64612536366042	86.53649828087808	7.745966692414833	13.0	7562.0	7.313346228239845	127.01691754312711	11.27017823919068	2.12740547233059	7.3850766007272695|s	0.0
186.80298146655923	389.0004029008864	5.6594533097027915	32.0	8123.0	7.848309178743961	14.850275184780273	3.853605478610943	-0.3489726181579763	4.40306781343078|s	1.0
192.01267375306622	768.4354047424366	5.570484990582331	28.0	8102.0	7.828019323671498	15.891090367131072	3.9863630500910316	-0.20195420606002398	4.222537315030876|s	1.0
192.05150934355535	432.7855773838045	6.08276253029822	13.0	4174.0	4.025072324011572	33.23296150538196	5.764803683160594	1.7899344977107112	6.344825852112974|s	0.0
194.40833923931018	666.1135128750295	6.0	12.0	4233.0	4.097773475314618	30.599927208326765	5.531720094900569	1.7081768772638364	6.306400965693069|s	0.0
210.25034026832589	261.1863698230605	6.782329983125268	11.0	5143.0	4.964285714285714	52.467322291235334	7.243433045955166	1.9809945865774745	7.439477512204583|s	0.0
227.84492142919848	814.3026512158722	10.09950493836208	6.0	11391.0	10.995173745173744	364.362295525339	19.088276389588952	2.3994247820360393	8.530421254568083|s	0.0
232.79619454619456	496.7055352055352	9.327379053088814	22.0	9828.0	9.495652173913044	194.02778572029268	13.92938569070053	2.2985973040225645	9.3456860752179|s	0.0
239.19874476987448	547.7928870292887	5.9183635429928625	20.0	8214.0	7.92092574734812	15.916521149886623	3.9895514973348347	0.011696426323476684	6.157628964210359|s	1.0
246.01697629724535	660.306534272902	6.002192581838214	12.0	8860.0	8.552123552123552	22.950903698729782	4.790710145555644	1.0325919459659094	8.435979433429969|s	1.0
258.8145012073886	752.0780568883871	23.874672772626642	12.0	63774.0	61.49855351976856	13766.201976670154	117.32945911692491	2.5246980726840094	8.687065198968659|s	0.0
270.3018725044747	204.56512460415806	8.307471607356973	21.0	11713.0	11.316908212560387	108.8898008764799	10.43502759346998	2.555288519612373	10.607116809084058|s	1.0
274.83818281636013	599.7072467746362	5.744562646538029	40.0	3643.0	3.5164092664092665	23.500213567604874	4.8477018851828	1.5243177343341758	5.176582275141177|s	0.0
281.5704862419902	49.92310591782887	6.3264373484457685	13.0	9830.0	9.506769825918763	42.341193234480706	6.507011083015051	1.6056797800741445	7.4570719002552295|s	1.0
285.9110790990047	878.5729439497119	7.745966692414833	11.0	7636.0	7.363548698167792	130.31461596601423	11.415542736375446	2.0663065468534794	7.027354204876021|s	0.0
286.8990693551961	929.4656547750942	5.8309518948453	9.0	4513.0	4.347784200385356	39.26465757344348	6.266151735590472	1.699214881420541	5.605173449038354|s	0.0
291.25323485629224	499.4152639413718	8.18535277187245	41.0	8733.0	8.421407907425266	175.47185786144323	13.246579100335422	1.9963085862615	6.41105473864136|s	0.0
296.78986426487376	500.27457820626665	8.000946913656627	22.0	12454.0	11.998073217726397	123.36933090302358	11.107174748918988	2.1673522718645293	7.887092922211077|s	1.0
303.8753597122302	284.4724820143885	6.6332495807108	17.0	5560.0	5.361620057859209	62.81408540376717	7.925533761442643	2.089583915908436	7.621364633163003|s	0.0
322.9577051926298	686.5896147403685	6.48074069840786	16.0	4776.0	4.614492753623188	45.67812631401901	6.758559485128396	2.0511988549427653	7.987166739082953|s	0.0
324.86353529738744	235.52918287937743	6.246950475544243	17.0	8932.0	8.629951690821256	26.7343051233893	5.170522712781494	1.3546631742440054	9.158612246352783|s	1.0
327.1268417680974	808.7024343369635	5.570484990582331	14.0	8573.0	8.267116682738669	18.018348145638406	4.244802486057321	0.1998433767384503	5.377368662853771|s	1.0
330.08638055616376	585.239216115612	6.48074069840786	13.0	4567.0	4.41256038647343	45.109126416804486	6.716332810157972	2.188160415222933	8.48388465338849|s	0.0
331.2437015503876	867.8803294573644	6.16644143732834	16.0	9308.0	9.001934235976789	28.828650659756093	5.369231850065342	1.0884514868555555	6.607467758894429|s	1.0
333.21762441572724	237.0323068463019	6.246950475544243	31.0	8842.0	8.534749034749035	27.103139164008734	5.206067533562039	1.3520119113215783	8.986326734674678|s	1.0
346.67024599765716	571.0954705193284	5.480077554195743	26.0	8109.0	7.819672131147541	16.52633078042914	4.065259005331535	-0.12827095229105312	4.364823642283738|s	1.0
348.84751455441113	895.5161218092253	5.570484990582331	14.0	8028.0	7.756521739130434	14.002556555378018	3.741999005261495	-0.4313613017233473	4.0953756759141475|s	1.0
353.3119676785324	134.24732474339376	7.349684152591671	17.0	9744.0	9.405405405405405	46.6316229272751	6.828735089844612	2.0659854793917694	10.075243870612903|s	1.0
369.8010418753757	791.4131436585855	8.367430244040813	11.0	13571.0	13.099420849420849	154.0992846884151	12.413673295540491	2.090197300295991	7.344392156794706|s	1.0
373.92361004552197	158.9765485141425	16.583232800280626	19.0	41667.0	40.21911196911197	3240.178996698563	56.9225701870406	2.0141976812019102	6.452362634264417|s	1.0
377.604797979798	956.060606060606	9.274231161469054	2.0	2282.0	7.896193771626297	38.371131295655516	6.194443582409603	7.058017716402262	92.55734245931468	1.0
380.6122536418166	311.48528991716654	8.0	24.0	7002.0	6.765217391304348	93.68080060549998	9.678884264495572	2.01677391667805	7.465017774701742|s	0.0
383.2294887867391	532.9103635603844	8.18535277187245	30.0	7179.0	6.9429400386847195	126.10613113483292	11.229698621727696	2.3330693557601747	8.45035606776135|s	0.0
387.15226180944757	427.22369895916734	23.748684174075834	13.0	49960.0	48.177434908389586	13188.615204610864	114.84169628062303	2.8080971789622886	9.980291004769814|s	0.0
389.50977733371394	701.4187838995147	12.884098726725124	7.0	14012.0	13.564375605033883	723.5484195952183	26.89885535845751	2.756669831914306	10.341104143204449|s	0.0
414.94931794333684	7.7810073452256034	6.557438524302001	37.0	4765.0	4.932712215320911	48.52292880206824	6.965840136126312	1.7518788291437166	6.195957663480418|s	0.0
418.8383479988646	98.67655407323304	4.79583152331272	67.0	3523.0	3.4005791505791505	20.09155521981609	4.4823604517950235	1.3853486495608336	4.329512536720484|s	0.0
454.0528322440087	186.5119825708061	5.833333333333333	13.0	7991.0	7.713320463320463	14.695513215078432	3.8334727356638956	-0.43489144270615526	4.836337641940505|s	1.0
458.8812494181175	856.2057071036216	10.09950493836208	5.0	10741.0	10.377777777777778	352.6240704921556	18.7782872086928	2.488950353171314	8.855078297961207|s	0.0
467.798275278999	460.636286777139	5.6594533097027915	14.0	8464.0	8.16988416988417	17.7508216290825	4.213172394892298	0.12854392291705238	4.900222219730615|s	1.0
474.1639403415925	843.3946355544864	6.244997998398398	14.0	4157.0	4.016425120772947	35.94073575720199	5.995059278873062	1.9253813347412991	7.182692173102953|s	0.0
489.1434405308831	368.23340990301176	8.306623862918075	9.0	7836.0	7.556412729026037	132.56751916539764	11.513796904818047	2.3324246888078637	8.87200557381751|s	0.0
498.47270718232045	244.79375690607733	13.96442179763029	6.0	21983.0	21.301356589147286	1308.323257129753	36.17075140399703	3.009992648903513	11.53719270496956|s	1.0
421.93001141118293	326.7324077596044	8.0	38.0	5258.0	5.080193236714976	60.801106345602186	7.797506418439307	2.3968913761688118	10.52845167181741|s	0.0
465.7723778143877	325.59298920007325	6.855654600401044	14.0	5463.0	5.278260869565218	67.28613236901859	8.202812467015114	2.2571890992411983	8.459307655031|s	0.0
509.2356880535753	421.9465327284511	10.488514126006056	4.0	14089.0	13.625725338491296	312.48611394578523	17.677276768376547	2.9507601582586918	11.524438700712386|s	1.0
513.0109171108252	48.9849782515469	38.31448812133603	7.0	163230.0	157.2543352601156	94489.7250294034	307.3918102835588	2.4511622221842875	8.158659934736063|s	0.0
514.7786157941438	686.8897071872227	7.211102550927979	13.0	5635.0	5.449709864603482	60.046355191635406	7.7489583294553475	1.958824383318438	7.3845307744162065|s	0.0
523.7513637355444	904.0631682304167	6.08276253029822	17.0	4583.0	4.432301740812379	38.752914929193494	6.225183927338493	1.79528029332497	6.412087430974731|s	0.0
529.0385115372115	856.7001949951251	6.08276253029822	23.0	6154.0	5.928709055876686	59.68440161054471	7.725568044522339	1.4270466012183187	4.4256927683347556|s	0.0
529.1096605744125	162.37684943429068	7.071067811865475	16.0	4596.0	4.427745664739884	42.013578519629206	6.4817882192824845	2.1499118645258473	9.794880655531042|s	0.0
536.8500259086535	272.54045451180696	18.439168201863342	4.0	31428.0	30.36521739130435	3642.5221932554036	60.353311369430294	2.9769945292433766	11.279454641068755|s	1.0
543.2435528292439	16.73441412118177	11.747340124470732	5.0	15976.0	15.420849420849422	807.7009755096711	28.420080497944955	2.414223938698141	8.03505203937849|s	0.0
544.1820080719394	502.6594562061885	13.228970092849789	5.0	18493.0	17.867632850241545	878.457316925032	29.638780624800205	3.0658912069949924	11.894400516161069|s	1.0
554.1280590717299	985.4494725738397	9.055385138137416	3.0	9480.0	9.150579150579151	223.69324604107214	14.9563781057137	2.2834142077387027	7.93043231925096|s	0.0
569.3429968564443	679.4614041215508	7.745966692414833	18.0	5726.0	5.537717601547389	83.20138336257467	9.121479231055382	2.4174640532983984	9.491277273090521|s	0.0
576.1701101928375	310.24896694214874	5.480077554195743	53.0	8273.0	7.993236714975845	17.451598314318016	4.177511019054051	0.04650570901546915	4.587998748719959|s	1.0
585.5261453585991	156.69812904773326	6.782329983125268	17.0	4169.0	4.028019323671497	36.99437856829161	6.082300433905876	2.1308319152138653	8.787908029567424|s	0.0
600.4843832291452	286.2981040049461	23.47342770705344	7.0	47516.0	45.95357833655706	9606.493486699088	98.012721045276	2.8964310895608696	10.72737359211997|s	1.0
602.0212061560487	672.2786327845383	10.909090909090908	7.0	15404.0	14.883091787439614	401.58496528653797	20.03958495794107	3.1109158879089946	12.823246853034226|s	1.0
603.0345493562231	418.4281115879828	6.557438524302001	19.0	4660.0	4.502415458937198	39.929152767265634	6.318951872523293	1.9514551192994807	7.544007617000769|s	0.0
612.6773813034503	767.4107932763196	8.306623862918075	11.0	6782.0	6.55899419729207	118.04153083636511	10.864691934719783	2.4550256135686648	9.371950931490366|s	0.0
617.3160250035517	634.2661599659042	9.220167799605035	4.0	11816.0	11.405405405405405	150.87316882099495	12.283043955835824	2.988738636338856	12.824949036787997|s	1.0
617.5305282185178	502.5215404699739	15.811513787552672	14.0	24140.0	23.34622823984526	1749.1694581705085	41.82307327505367	2.9337646680193155	10.986425224889723|s	1.0
623.2067830095489	952.496707276918	7.071067811865475	22.0	6074.0	5.868599033816425	67.36763004700101	8.207778630482245	1.8977948981676465	6.8987156363186015|s	0.0
624.0528996050717	720.2466223238412	6.244997998398398	14.0	4811.0	4.648309178743961	46.37522682888085	6.809935890218119	2.005465040643324	7.512006359886213|s	0.0
636.6750888048584	17.068694855047553	8.306623862918075	8.0	8727.0	8.431884057971015	195.597628458498	13.985622204910943	2.2258153427083798	7.426474902403342|s	0.0
638.6947873799726	574.8439153439153	16.911534525287763	41.0	20412.0	19.68370298939248	2075.9172341510816	45.56223473613955	3.0391914548975536	11.824906347400981|s	0.0
659.6116945784843	128.73878796480273	11.6619037896906	6.0	14092.0	13.62862669245648	720.5841167956471	26.843697897190825	2.579684780786227	8.965004537635725|s	0.0
