cent.x	cent.y	snr	iter	sum	mean	var	std	skew	kurt	bckg
18.443702634428004	334.4209671598701	6.002192581838214	10.0	7494.0	8.41077441077441	25.264782658041085	5.026408524785971	1.0644950747210586	7.493217791223394|s	1.0
21.222401723209476	899.2641357027463	5.916079783099616	20.0	3714.0	4.1084070796460175	31.638290261566652	5.6247924638662585	1.754765399120219	6.282773392200244|s	0.0
21.35392459094143	497.74519800806263	7.0	10.0	4217.0	4.62390350877193	50.05927431779229	7.075257897617039	2.034127156641816	7.489085198938091|s	0.0
62.18314123852315	419.07087972911376	12.530215054346677	4.0	19775.0	19.032723772858517	799.6636680074402	28.27832505661253	2.6929378135322453	9.901935363016364|s	1.0
64.7181241823488	14.308996679078193	13.038404810405297	4.0	19874.0	19.1648987463838	1136.6378400717842	33.71405997609579	2.1845347743735286	7.042112102994525|s	0.0
74.32259796027913	800.3440687063876	8.426962598121401	11.0	12071.0	11.562260536398467	118.81970571920813	10.900445207385253	2.4090624805936636	9.554995708304514|s	1.0
83.37784431137725	322.78423153692614	5.570484990582331	18.0	8371.0	8.002868068833653	14.012431957697126	3.7433183083591923	-0.44010982802491866	4.263113020420631|s	1.0
100.178112786153	911.0255443886097	6.782329983125268	10.0	7164.0	6.915057915057915	74.36379236379236	8.623444344563973	1.47389810181611	4.865752739463432|s	0.0
108.32629558541267	643.3742802303263	8.124943438717155	11.0	11103.0	10.635057471264368	84.23965186630078	9.178216159270862	2.5882648466541083	11.838942519272775|s	1.0
121.06050955414013	835.2905856765574	6.783865662978103	9.0	10622.0	10.213461538461539	52.42022284741246	7.240181133605185	1.6677263653527323	7.130707223480023|s	1.0
130.65450021740182	732.4018793178415	14.0	4.0	20699.0	19.902884615384615	1419.5083651069817	37.67636348039685	2.49889526433545	8.738829398800698|s	0.0
131.92072650787335	684.4408220112557	12.489995996796797	11.0	17591.0	16.898174831892412	1007.2934678194043	31.737886946351743	2.510207213005884	8.62232840780642|s	0.0
139.2901337792642	557.2955685618729	8.660254037844386	34.0	9568.0	9.217726396917149	197.35659964734492	14.0483664405277	2.0163911106492174	6.666705707250003|s	0.0
143.06606969990318	3.4912875121006777	7.1414284285428495	12.0	4132.0	5.23700887198986	66.65314637174859	8.164137821702216	2.1990521508420398	8.528930184019128|s	0.0
143.50407587396143	885.0066624862831	7.280109889280518	10.0	6379.0	6.110153256704981	84.07893803976887	9.169456801783237	2.098284737973884	7.667422397018409|s	0.0
